age,job,marital,education_qual,call_type,day,mon,dur,num_calls,prev_outcome,y
32,blue-collar,married,secondary,unknown,13,may,431.0,1,unknown,no
33,blue-collar,married,primary,unknown,13,may,851.0,4,unknown,no
38,admin.,married,secondary,unknown,13,may,315.0,3,unknown,no
35,technician,divorced,,unknown,13,may,,1,unknown,no
47,technician,married,,unknown,13,may,,4,unknown,no
32,blue-collar,single,,unknown,13,may,73.0,3,unknown,no
41,,married,primary,unknown,13,may,181.0,3,unknown,no
30,management,single,tertiary,unknown,13,may,,2,,no
60,retired,married,,unknown,13,may,,2,unknown,no
36,blue-collar,divorced,secondary,unknown,13,may,1052.0,1,unknown,no
46,blue-collar,married,,unknown,13,may,916.0,2,unknown,yes
58,blue-collar,married,,unknown,13,may,,2,unknown,no
52,entrepreneur,married,unknown,unknown,13,may,165.0,2,unknown,no
55,management,married,,unknown,13,may,309.0,2,unknown,no
43,blue-collar,married,primary,unknown,13,may,163.0,2,unknown,no
24,admin.,single,,unknown,13,may,210.0,3,unknown,no
24,,married,primary,unknown,13,may,165.0,3,,no
25,blue-collar,married,secondary,unknown,13,may,,2,unknown,no
40,technician,married,secondary,unknown,13,may,,2,unknown,no
31,blue-collar,married,,unknown,13,may,185.0,6,unknown,no
31,technician,single,secondary,unknown,13,,,2,,no
26,blue-collar,single,,unknown,13,,86.0,4,unknown,no
52,blue-collar,married,secondary,unknown,13,may,,2,unknown,no
25,technician,single,tertiary,unknown,13,may,151.0,4,,no
40,blue-collar,married,secondary,unknown,13,,69.0,11,,no
42,blue-collar,divorced,secondary,unknown,13,may,15.0,11,unknown,no
31,technician,married,,unknown,13,,164.0,2,unknown,no
43,entrepreneur,married,,unknown,13,,437.0,2,unknown,no
57,blue-collar,married,primary,unknown,13,may,139.0,4,unknown,no
30,housemaid,single,secondary,unknown,13,may,267.0,2,,no
23,blue-collar,married,,unknown,13,may,165.0,2,,no
53,blue-collar,divorced,primary,unknown,13,may,175.0,2,unknown,no
44,self-employed,married,secondary,unknown,13,may,198.0,2,unknown,no
48,technician,married,secondary,unknown,13,,220.0,2,unknown,no
59,retired,divorced,tertiary,unknown,13,may,,2,unknown,no
33,management,married,secondary,unknown,13,may,247.0,3,unknown,no
60,retired,married,secondary,unknown,13,may,,2,unknown,no
42,services,married,secondary,unknown,13,may,187.0,2,unknown,no
44,,single,tertiary,unknown,13,may,194.0,2,unknown,no
50,management,single,tertiary,unknown,13,,,2,unknown,no
54,retired,married,secondary,unknown,13,may,151.0,2,unknown,no
29,admin.,single,secondary,unknown,13,may,166.0,4,,no
59,self-employed,married,tertiary,unknown,13,may,64.0,2,unknown,no
37,technician,married,secondary,unknown,13,may,232.0,4,,no
55,retired,married,secondary,unknown,13,,647.0,7,,no
53,retired,divorced,tertiary,unknown,13,may,322.0,3,unknown,no
31,,married,secondary,unknown,13,,133.0,12,unknown,no
49,management,married,tertiary,unknown,13,,50.0,3,unknown,no
28,,married,primary,unknown,13,,87.0,2,,no
47,blue-collar,married,,unknown,13,may,771.0,2,,no
31,,married,primary,unknown,13,,241.0,2,unknown,no
49,,divorced,primary,unknown,13,may,,3,unknown,no
59,blue-collar,married,unknown,unknown,13,may,318.0,2,,no
34,,married,,unknown,13,may,109.0,9,unknown,no
43,admin.,married,primary,unknown,13,,,2,,no
38,blue-collar,married,primary,unknown,13,,209.0,2,,no
41,services,married,secondary,unknown,13,may,83.0,7,unknown,no
44,blue-collar,married,,unknown,13,,227.0,2,unknown,no
31,services,single,secondary,unknown,13,may,271.0,2,unknown,no
35,blue-collar,married,primary,unknown,13,may,,4,,no
37,admin.,married,secondary,unknown,13,,,2,unknown,no
58,,married,,unknown,13,may,273.0,2,unknown,no
24,blue-collar,married,secondary,unknown,13,may,264.0,3,unknown,no
35,blue-collar,single,primary,unknown,13,may,1106.0,4,,no
33,blue-collar,divorced,secondary,unknown,13,may,,2,unknown,no
40,,married,tertiary,unknown,13,may,,5,unknown,no
46,admin.,divorced,tertiary,unknown,13,may,69.0,19,unknown,no
41,blue-collar,married,primary,unknown,13,may,87.0,9,unknown,no
33,blue-collar,married,tertiary,unknown,13,may,122.0,7,unknown,no
35,blue-collar,divorced,primary,unknown,13,,,2,unknown,yes
57,retired,divorced,primary,unknown,13,may,288.0,2,,no
40,technician,married,,unknown,13,,50.0,3,unknown,no
36,blue-collar,married,secondary,unknown,13,may,,3,unknown,no
47,management,divorced,secondary,unknown,13,may,284.0,2,unknown,no
50,blue-collar,married,primary,unknown,13,may,116.0,4,unknown,no
51,technician,married,secondary,unknown,13,may,72.0,4,unknown,no
41,management,divorced,tertiary,unknown,13,,232.0,2,unknown,no
38,management,married,tertiary,unknown,13,may,124.0,3,,no
39,blue-collar,married,,unknown,13,may,326.0,3,,no
25,services,single,secondary,unknown,13,may,190.0,5,,no
43,technician,married,secondary,unknown,13,may,,2,unknown,yes
33,blue-collar,married,secondary,unknown,13,,351.0,2,,no
45,blue-collar,married,secondary,unknown,13,,171.0,2,unknown,no
58,unknown,divorced,,unknown,13,may,,2,unknown,no
57,blue-collar,married,primary,unknown,13,may,,2,,no
27,unemployed,single,tertiary,unknown,13,may,163.0,3,unknown,no
25,technician,single,,unknown,13,,,2,unknown,no
38,blue-collar,married,unknown,unknown,13,may,,10,unknown,no
28,technician,single,secondary,unknown,13,may,,3,unknown,no
33,,married,,unknown,13,may,,4,,no
44,blue-collar,single,,unknown,13,may,,1,,no
57,admin.,married,,unknown,14,,65.0,6,unknown,no
46,blue-collar,single,secondary,unknown,14,may,194.0,4,unknown,no
57,technician,divorced,,unknown,14,,360.0,2,unknown,no
42,blue-collar,divorced,primary,unknown,14,may,,4,unknown,no
46,,married,secondary,unknown,14,may,,11,,no
39,entrepreneur,married,secondary,unknown,14,may,323.0,4,unknown,no
27,,married,secondary,unknown,14,,,2,unknown,no
42,,married,secondary,unknown,14,,735.0,8,,no
58,admin.,married,secondary,unknown,14,may,151.0,2,,no
42,admin.,single,secondary,unknown,14,may,46.0,5,unknown,no
48,blue-collar,married,primary,unknown,14,may,158.0,3,,no
57,services,single,,unknown,14,may,73.0,2,,no
52,admin.,single,,unknown,14,may,,4,,no
54,blue-collar,divorced,primary,unknown,14,may,438.0,2,,no
55,,married,secondary,unknown,14,may,139.0,2,unknown,no
46,,married,primary,unknown,14,may,,3,unknown,no
48,entrepreneur,married,unknown,unknown,14,may,175.0,3,unknown,no
25,admin.,single,,unknown,14,,,4,,no
38,management,divorced,tertiary,unknown,14,may,,4,unknown,no
46,retired,married,primary,unknown,14,,22.0,3,unknown,no
48,technician,married,,unknown,14,may,328.0,4,unknown,no
43,,married,primary,unknown,14,may,93.0,4,unknown,no
52,technician,married,secondary,unknown,14,may,97.0,2,unknown,no
27,blue-collar,single,secondary,unknown,14,may,123.0,5,unknown,no
29,blue-collar,married,secondary,unknown,14,may,219.0,4,unknown,no
49,admin.,married,secondary,unknown,14,,455.0,3,unknown,no
30,blue-collar,single,secondary,unknown,14,may,103.0,6,unknown,no
50,,married,secondary,unknown,14,,,2,unknown,no
58,blue-collar,married,unknown,unknown,14,may,,2,unknown,no
44,blue-collar,married,secondary,unknown,14,may,35.0,2,unknown,no
52,,married,,unknown,14,may,77.0,2,unknown,no
44,entrepreneur,married,secondary,unknown,14,may,211.0,2,unknown,no
27,blue-collar,single,secondary,unknown,14,may,72.0,2,unknown,no
35,technician,married,secondary,unknown,14,may,133.0,2,unknown,no
31,blue-collar,married,secondary,unknown,14,may,,2,,no
31,,married,,unknown,14,may,287.0,3,,no
52,housemaid,married,secondary,unknown,14,may,942.0,3,unknown,yes
44,blue-collar,married,secondary,unknown,14,may,101.0,2,unknown,no
28,,single,primary,unknown,14,,,3,unknown,no
41,,married,secondary,unknown,14,may,387.0,9,unknown,no
54,technician,divorced,secondary,unknown,14,may,146.0,4,unknown,no
46,,married,,unknown,14,may,,1,unknown,no
48,blue-collar,married,primary,unknown,14,,,1,unknown,no
31,,married,secondary,unknown,14,may,,1,,no
42,services,married,primary,unknown,14,may,162.0,1,unknown,no
40,blue-collar,married,secondary,unknown,14,may,,4,,no
56,self-employed,married,,unknown,14,may,381.0,1,unknown,no
45,management,married,tertiary,unknown,14,,167.0,1,unknown,no
53,technician,divorced,primary,unknown,14,may,,1,unknown,yes
31,,married,,unknown,14,,178.0,1,unknown,no
42,management,married,,unknown,14,may,260.0,1,,no
51,technician,married,unknown,unknown,14,may,231.0,1,,no
52,management,married,tertiary,unknown,14,may,,1,,no
48,management,married,,unknown,14,may,145.0,1,,no
28,management,single,tertiary,unknown,14,may,163.0,3,unknown,no
34,technician,single,secondary,unknown,14,may,282.0,1,,no
50,,married,secondary,unknown,14,may,74.0,1,,no
46,,married,primary,unknown,14,may,73.0,1,unknown,no
54,blue-collar,married,secondary,unknown,14,may,220.0,1,,no
43,technician,divorced,secondary,unknown,14,may,333.0,1,,no
55,blue-collar,divorced,,unknown,14,may,,3,unknown,no
47,blue-collar,married,primary,unknown,14,may,451.0,3,unknown,no
43,entrepreneur,married,,unknown,14,may,,1,unknown,no
45,technician,married,secondary,unknown,14,may,,2,unknown,no
46,blue-collar,married,secondary,unknown,14,,311.0,2,unknown,no
39,technician,married,,unknown,14,,,2,unknown,no
26,,single,secondary,unknown,14,may,174.0,2,unknown,no
40,blue-collar,married,secondary,unknown,14,,168.0,3,unknown,no
48,blue-collar,divorced,primary,unknown,14,may,832.0,1,unknown,yes
53,technician,divorced,secondary,unknown,14,may,230.0,1,unknown,no
40,,married,,unknown,14,,,1,unknown,no
54,blue-collar,married,secondary,unknown,14,may,,1,unknown,no
46,technician,married,secondary,unknown,14,may,142.0,1,unknown,no
47,technician,divorced,,unknown,14,may,283.0,8,,no
50,blue-collar,divorced,,unknown,14,may,421.0,1,unknown,no
59,retired,divorced,primary,unknown,14,may,278.0,1,unknown,no
44,,single,secondary,unknown,14,may,,1,unknown,no
42,management,married,tertiary,unknown,14,,238.0,1,unknown,no
52,management,married,secondary,unknown,14,may,110.0,2,unknown,no
30,management,single,tertiary,unknown,14,,138.0,3,unknown,no
46,blue-collar,single,,unknown,14,may,218.0,2,unknown,no
45,,married,tertiary,unknown,14,may,158.0,2,unknown,no
29,admin.,single,secondary,unknown,14,,,1,unknown,no
53,blue-collar,married,,unknown,14,may,,1,unknown,no
55,admin.,married,secondary,unknown,14,may,217.0,1,,no
45,management,single,tertiary,unknown,14,may,132.0,1,unknown,no
35,,married,,unknown,14,,824.0,2,,no
52,,single,secondary,unknown,14,,243.0,1,unknown,no
40,management,married,tertiary,unknown,14,may,,1,unknown,no
42,admin.,married,secondary,unknown,14,may,238.0,1,unknown,no
41,blue-collar,single,primary,unknown,14,,1553.0,1,unknown,yes
42,,divorced,secondary,unknown,14,may,148.0,2,unknown,no
40,admin.,married,secondary,unknown,14,,159.0,2,unknown,no
41,services,married,secondary,unknown,14,may,,2,unknown,no
57,management,married,tertiary,unknown,14,,124.0,1,unknown,no
45,admin.,married,secondary,unknown,14,may,452.0,1,unknown,no
47,management,married,,unknown,14,,114.0,1,unknown,no
40,,married,secondary,unknown,14,may,125.0,1,unknown,no
33,,single,secondary,unknown,14,may,622.0,1,,no
49,,married,,unknown,14,may,,1,unknown,no
39,,divorced,tertiary,unknown,14,may,,1,unknown,yes
50,,married,,unknown,14,may,686.0,1,,no
60,,divorced,primary,unknown,14,may,80.0,1,unknown,no
53,technician,married,secondary,unknown,14,may,435.0,1,unknown,no
58,retired,married,secondary,unknown,14,may,300.0,1,,no
52,services,married,secondary,unknown,14,may,203.0,1,unknown,no
42,,single,secondary,unknown,14,may,121.0,1,unknown,no
42,blue-collar,married,secondary,unknown,14,may,71.0,1,,no
43,technician,married,secondary,unknown,14,may,78.0,1,unknown,no
51,admin.,married,secondary,unknown,14,may,,1,unknown,no
53,,divorced,tertiary,unknown,14,,,1,,no
53,technician,married,secondary,unknown,14,may,230.0,1,,no
42,management,married,tertiary,unknown,14,may,,1,unknown,no
40,technician,married,secondary,unknown,14,,127.0,3,unknown,no
59,,married,secondary,unknown,14,may,1125.0,2,unknown,yes
59,retired,married,secondary,unknown,14,may,282.0,1,unknown,no
48,housemaid,married,tertiary,unknown,14,may,220.0,1,unknown,no
25,unknown,single,unknown,unknown,14,may,158.0,2,unknown,no
59,blue-collar,married,primary,unknown,14,may,267.0,2,unknown,no
49,unemployed,married,secondary,unknown,14,,,1,,no
42,management,married,,unknown,14,may,110.0,1,unknown,no
37,blue-collar,married,secondary,unknown,14,may,456.0,9,,no
40,blue-collar,married,primary,unknown,14,may,78.0,1,unknown,no
31,management,married,tertiary,unknown,14,may,,1,unknown,no
41,blue-collar,married,,unknown,14,may,429.0,2,unknown,no
60,,married,secondary,unknown,14,may,483.0,2,,no
42,admin.,divorced,,unknown,14,may,213.0,1,unknown,no
48,blue-collar,married,,unknown,14,may,,1,unknown,no
43,blue-collar,married,secondary,unknown,14,may,44.0,1,unknown,no
47,,married,primary,unknown,14,,164.0,2,unknown,no
40,self-employed,married,,unknown,14,may,166.0,1,unknown,no
55,unemployed,divorced,secondary,unknown,14,may,220.0,2,unknown,no
51,,divorced,tertiary,unknown,14,may,178.0,1,unknown,no
54,management,married,tertiary,unknown,14,may,452.0,2,unknown,no
41,blue-collar,married,,unknown,14,may,858.0,1,unknown,yes
41,,married,,unknown,14,,87.0,1,unknown,no
53,blue-collar,married,secondary,unknown,14,may,97.0,1,unknown,no
46,admin.,married,secondary,unknown,14,,116.0,1,,no
45,,married,primary,unknown,14,may,120.0,1,unknown,no
48,blue-collar,married,secondary,unknown,14,may,629.0,2,unknown,yes
44,,single,,unknown,14,may,198.0,1,unknown,no
47,blue-collar,married,,unknown,14,may,262.0,1,unknown,no
49,blue-collar,married,,unknown,14,may,179.0,1,,no
41,blue-collar,married,primary,unknown,14,,35.0,1,,no
54,blue-collar,married,,unknown,14,may,,1,,no
48,technician,married,secondary,unknown,14,may,,1,unknown,no
30,blue-collar,married,,unknown,14,may,159.0,1,,no
45,blue-collar,married,,unknown,14,may,68.0,1,,no
40,,married,,unknown,14,may,75.0,1,unknown,no
42,,single,secondary,unknown,14,may,,1,unknown,no
48,technician,married,secondary,unknown,14,,126.0,1,unknown,no
40,,married,secondary,unknown,14,may,,1,unknown,yes
47,blue-collar,married,,unknown,14,may,164.0,1,unknown,no
47,,married,secondary,unknown,14,may,339.0,1,unknown,no
33,blue-collar,single,secondary,unknown,14,,461.0,1,unknown,no
54,blue-collar,married,secondary,unknown,14,may,188.0,1,unknown,no
46,,married,,unknown,14,may,546.0,1,,no
53,retired,married,primary,unknown,14,may,,1,unknown,no
25,technician,single,,unknown,14,may,351.0,1,unknown,no
50,management,married,secondary,unknown,14,may,94.0,4,unknown,no
40,blue-collar,married,secondary,unknown,14,may,168.0,2,,no
53,,married,tertiary,unknown,14,may,429.0,1,unknown,no
41,blue-collar,married,,unknown,14,may,,2,unknown,no
41,admin.,married,secondary,unknown,14,may,568.0,1,unknown,no
42,management,married,tertiary,unknown,14,may,,1,,no
47,management,married,,unknown,14,may,,1,unknown,no
48,,married,,unknown,14,,760.0,1,unknown,yes
43,,married,primary,unknown,14,may,211.0,1,,no
55,management,married,tertiary,unknown,14,may,77.0,1,unknown,no
40,admin.,married,secondary,unknown,14,may,283.0,1,,no
45,,married,,unknown,14,may,,1,unknown,no
54,retired,married,secondary,unknown,14,may,189.0,1,unknown,no
46,blue-collar,married,primary,unknown,14,may,,1,unknown,no
57,retired,divorced,primary,unknown,14,,32.0,1,,no
49,entrepreneur,married,secondary,unknown,14,may,139.0,2,unknown,no
49,admin.,married,secondary,unknown,14,,347.0,1,unknown,no
41,blue-collar,single,,unknown,14,,152.0,1,,no
42,,married,primary,unknown,14,may,869.0,1,unknown,no
42,,single,secondary,unknown,14,may,339.0,1,unknown,no
49,,married,primary,unknown,14,may,267.0,1,unknown,no
42,blue-collar,married,secondary,unknown,14,may,34.0,1,unknown,no
34,unemployed,single,secondary,unknown,14,may,153.0,2,,no
47,,married,primary,unknown,14,may,28.0,2,,no
41,,married,,unknown,14,may,216.0,1,unknown,no
45,technician,married,secondary,unknown,14,may,,1,,no
33,,single,secondary,unknown,14,,199.0,2,unknown,no
53,blue-collar,married,primary,unknown,14,may,139.0,1,unknown,no
43,unemployed,single,primary,unknown,14,may,322.0,1,unknown,no
40,blue-collar,divorced,secondary,unknown,14,may,,1,unknown,no
34,blue-collar,married,primary,unknown,14,may,,2,unknown,no
40,technician,married,,unknown,14,may,,2,unknown,no
41,blue-collar,married,primary,unknown,14,may,160.0,1,unknown,no
44,,single,unknown,unknown,14,may,143.0,1,unknown,no
57,admin.,divorced,,unknown,14,may,,1,unknown,no
42,technician,married,secondary,unknown,14,may,833.0,1,,no
57,services,married,secondary,unknown,14,may,356.0,1,unknown,no
43,blue-collar,divorced,secondary,unknown,14,may,485.0,2,,no
45,blue-collar,married,primary,unknown,14,may,57.0,1,unknown,no
60,retired,married,primary,unknown,14,may,930.0,1,unknown,yes
41,blue-collar,married,unknown,unknown,14,may,247.0,2,unknown,no
49,,married,primary,unknown,14,may,208.0,1,unknown,no
42,,married,secondary,unknown,14,may,,1,unknown,no
41,services,married,primary,unknown,14,may,72.0,1,unknown,no
33,,single,secondary,unknown,14,may,260.0,1,unknown,no
56,blue-collar,married,secondary,unknown,14,may,129.0,1,unknown,no
49,blue-collar,married,primary,unknown,14,may,,2,unknown,no
41,blue-collar,married,secondary,unknown,14,may,,1,unknown,no
48,management,married,tertiary,unknown,14,may,125.0,1,unknown,no
41,technician,married,secondary,unknown,14,may,225.0,1,,no
41,,married,secondary,unknown,14,may,829.0,1,,no
30,,single,,unknown,14,,,2,unknown,no
52,entrepreneur,married,tertiary,unknown,14,may,166.0,2,,no
40,blue-collar,married,,unknown,14,may,,1,,no
60,,married,secondary,unknown,14,may,407.0,2,,no
28,management,single,tertiary,unknown,14,may,438.0,4,unknown,no
44,self-employed,divorced,secondary,unknown,14,may,,2,unknown,no
44,technician,single,secondary,unknown,14,may,100.0,3,unknown,no
32,blue-collar,single,secondary,unknown,14,may,413.0,2,unknown,no
53,,married,,unknown,14,,521.0,2,,no
41,services,divorced,secondary,unknown,14,may,133.0,1,unknown,no
57,retired,married,tertiary,unknown,14,may,191.0,2,unknown,no
42,blue-collar,married,primary,unknown,14,may,521.0,2,unknown,no
31,management,married,secondary,unknown,14,may,109.0,1,,no
46,blue-collar,married,secondary,unknown,14,may,,2,unknown,no
40,,single,unknown,unknown,14,may,,2,unknown,yes
46,technician,divorced,secondary,unknown,14,may,566.0,2,unknown,no
